X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood
-93.25606293,44.9751858,20822422,20-280903,2020/11/03 22:22:57+00,Burglary Biz - In Progress ,Yes,BURGB   ,No,2,ARRESTEE                                               ,1,Taser,Red Dot,White,Male,22,Commission of a Crime                                                          ,1,Downtown East
-93.29003013,44.94660429,20823607,20-280856,2020/11/03 21:19:22+00,Disturbance ,Yes,RIOT    ,No,12,ARRESTEE                                               ,15,Bodily Force,Body Weight Pin,Black,Female,22,Fled on Foot                                                                   ,5,CARAG
-93.29003013,44.94660429,20826342,20-280856,2020/11/03 21:19:22+00,Disturbance ,Yes,RIOT    ,No,12,ARRESTEE                                               ,15,Bodily Force,Push Away,Black,Female,22,Fled on Foot                                                                   ,5,CARAG
-93.29003013,44.94660429,20827073,20-280856,2020/11/03 21:19:22+00,Disturbance ,Yes,RIOT    ,No,12,ARRESTEE                                               ,15,Bodily Force,Takedown,Black,Female,22,Fled on Foot                                                                   ,5,CARAG
-93.29003013,44.94660429,20832420,20-280856,2020/11/03 21:19:22+00,Disturbance ,Yes,RIOT    ,No,16,ARRESTEE                                               ,5,Bodily Force,Body Weight Pin,White,Female,22,Fled on Foot                                                                   ,5,CARAG
-93.29003013,44.94660429,20834045,20-280856,2020/11/03 21:19:22+00,Disturbance ,Yes,RIOT    ,No,1,ARRESTEE                                               ,15,Bodily Force,Body Weight Pin,Black,Female,22,Other                                                                          ,5,CARAG
-93.24963832,44.96860687,20824820,20-280365,2020/11/03 11:35:54+00,Domestic Abuse-In Progress ,Yes,DASLT2  ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Male,35,Tensed                                                                         ,1,Cedar Riverside
-93.28550353,44.9564318,20823378,20-279862,2020/11/02 18:50:22+00,Attempted Suicide ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,Asian,Male,29,Other                                                                          ,5,Whittier
-93.25615489,44.96138439,20829228,20-279767,2020/11/02 16:53:34+00,Emotionally Disturb Person ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,Native American,Male,9,Assaulted Officer                                                              ,3,Ventura Village
-93.25615489,44.96138439,20830745,20-279767,2020/11/02 16:53:34+00,Emotionally Disturb Person ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Native American,Male,9,Assaulted Officer                                                              ,3,Ventura Village
-93.29383162,44.94836051,20826236,20-279380,2020/11/02 04:55:33+00,Officer Needs Help ,No,OBSTRU  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Male,24,Other                                                                          ,5,CARAG
-93.29383162,44.94836051,20826822,20-279380,2020/11/02 04:55:33+00,Officer Needs Help ,No,OBSTRU  ,No,4,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Male,24,Fled on Foot                                                                   ,5,CARAG
-93.29383162,44.94836051,20829887,20-279380,2020/11/02 04:55:33+00,Officer Needs Help ,No,OBSTRU  ,No,4,ARRESTEE                                               ,1,Bodily Force,Takedown,Native American,Male,24,Fled on Foot                                                                   ,5,CARAG
-93.29383162,44.94836051,20834307,20-279380,2020/11/02 04:55:33+00,Officer Needs Help ,No,OBSTRU  ,No,3,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Male,24,Commission of a Crime                                                          ,5,CARAG
-93.29383162,44.94836051,20834342,20-279380,2020/11/02 04:55:33+00,Officer Needs Help ,No,OBSTRU  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Male,24,Verbal Non-Compliance                                                          ,5,CARAG
-93.29383162,44.94836051,20835504,20-279380,2020/11/02 04:55:33+00,Officer Needs Help ,No,OBSTRU  ,No,2,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Native American,Male,24,Other                                                                          ,5,CARAG
-93.24722949,44.97263526,20829842,20-279152,2020/11/01 19:51:06+00,Unwanted Person ,Yes,OBSTRU  ,No,1,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,White,Male,48,Verbal Non-Compliance                                                          ,1,Cedar Riverside
-93.24722949,44.97263526,20832314,20-279152,2020/11/01 19:51:06+00,Unwanted Person ,Yes,OBSTRU  ,No,1,SUSPECT                                                ,1,Bodily Force,Takedown,White,Male,48,Verbal Non-Compliance                                                          ,1,Cedar Riverside
-93.21577708,44.99943146,20826927,20-278831,2020/11/01 09:33:46+00,Suspicious Person ,Yes,BURGB   ,No,3,ARRESTEE                                               ,1,Taser,Red Dot,Black,Male,21,Other                                                                          ,2,Mid - City Industrial
-93.21577708,44.99943146,20831110,20-278831,2020/11/01 09:33:46+00,Suspicious Person ,Yes,BURGB   ,No,2,ARRESTEE                                               ,1,Taser,Red Dot,Black,Male,21,Fled on Foot                                                                   ,2,Mid - City Industrial
-93.21577708,44.99943146,20834201,20-278831,2020/11/01 09:33:46+00,Suspicious Person ,Yes,BURGB   ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,21,Fled on Foot                                                                   ,2,Mid - City Industrial
