X,Y,PoliceUseOfForceID,CaseNumber,ResponseDate,Problem,Is911Call,PrimaryOffense,SubjectInjury,ForceReportNumber,SubjectRole,SubjectRoleNumber,ForceType,ForceTypeAction,Race,Sex,EventAge,TypeOfResistance,Precinct,Neighborhood
-93.29828176,45.029516,20830063,19-300772,2019/10/03 23:41:33+00,Domestic with Weapons ,Yes,ASLT4   ,No,1,VICTIM                                                 ,2,Bodily Force,Takedown,White,Female,18,Assaulted Officer                                                              ,4,Webber - Camden
-93.26201555,44.97586427,20820730,19-300640,2019/10/03 21:25:55+00,Suspicious Person ,No,ASLT4   ,Yes,2,ARRESTEE                                               ,1,Bodily Force,Joint Lock,Black,Female,23,Assaulted Officer                                                              ,1,Downtown West
-93.26201555,44.97586427,20821825,19-300640,2019/10/03 21:25:55+00,Suspicious Person ,No,ASLT4   ,Yes,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Female,23,Assaulted Officer                                                              ,1,Downtown West
-93.26201555,44.97586427,20829957,19-300640,2019/10/03 21:25:55+00,Suspicious Person ,No,ASLT4   ,Yes,2,ARRESTEE                                               ,1,Bodily Force,Slap,Black,Female,23,Assaulted Officer                                                              ,1,Downtown West
-93.26201555,44.97586427,20830012,19-300640,2019/10/03 21:25:55+00,Suspicious Person ,No,ASLT4   ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Female,23,Assaulted Officer                                                              ,1,Downtown West
-93.26665672,44.97255467,20833744,19-299584,2019/10/02 21:12:33+00,Domestic ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,32,Other                                                                          ,1,Elliot Park
-93.25860145,44.97772323,20831461,19-298065,2019/10/01 11:17:23+00,High Risk Warrant Entry ,No,NARC    ,No,1,OTHER                                                  ,1,Taser,Touch,White,Male,32,Tensed                                                                         ,1,Downtown East
-93.28360773,44.95374377,20821219,19-297735,2019/09/30 22:58:25+00,Damage Property-In Progress,Yes,WT      ,No,1,JUV-OTHER                                              ,2,Bodily Force,Push Away,Black,Male,16,Verbal Non-Compliance                                                          ,5,Whittier
-93.27342211,44.97543284,20827877,19-297523,2019/09/30 19:09:52+00,Suspicious Person ,No,ASLT5   ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,22,Commission of a Crime                                                          ,1,Downtown West
-93.27342211,44.97543284,20833585,19-297523,2019/09/30 19:09:52+00,Suspicious Person ,No,ASLT5   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,22,Commission of a Crime                                                          ,1,Downtown West
-93.24858337,44.95913769,20827899,19-296771,2019/09/30 03:03:36+00,Unknown Wireless/Cell Phone,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Push Away,Native American,Female,39,Assaulted Officer                                                              ,3,East Phillips
-93.27249909,44.97962594,20820835,19-296762,2019/09/30 02:36:26+00,Fight ,No,DISCON  ,No,1,ARRESTEE                                               ,1,Taser,Red Dot,White,Male,28,Tensed                                                                         ,1,Downtown West
-93.27249909,44.97962594,20825687,19-296762,2019/09/30 02:36:26+00,Fight ,No,DISCON  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,28,Tensed                                                                         ,1,Downtown West
-93.28949824,45.04209038,20825581,19-296470,2019/09/29 19:29:20+00,Domestic Abuse-In Progress ,Yes,DOMEN   ,Yes,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,45,Assaulted Officer                                                              ,4,Lind - Bohanon
-93.28949824,45.04209038,20828753,19-296470,2019/09/29 19:29:20+00,Domestic Abuse-In Progress ,Yes,DOMEN   ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,45,Tensed                                                                         ,4,Lind - Bohanon
-93.26502212,44.97448813,20824159,19-295684,2019/09/28 22:25:52+00,Code 3 ,No,FORCE   ,No,1,INVOLVED                                               ,1,Bodily Force,Takedown,White,Male,36,Verbal Non-Compliance                                                          ,1,Elliot Park
-93.26502212,44.97448813,20828004,19-295684,2019/09/28 22:25:52+00,Code 3 ,No,FORCE   ,No,1,INVOLVED                                               ,1,Chemical Irritant,Personal Mace,White,Male,36,Verbal Non-Compliance                                                          ,1,Elliot Park
-93.30702211,45.0030963,20827982,19-295216,2019/09/28 14:10:17+00,Emotionally Disturb Person ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Taser,Firing Darts,Black,Male,29,Assaulted Officer                                                              ,4,Jordan
-93.24250583,44.96338128,20822559,19-294134,2019/09/27 15:32:32+00,Assault in Progress ,No,DASLT5  ,No,1,ARRESTEE                                               ,1,Maximal Restraint Technique,Side Recovery Position,Black,Male,32,Other                                                                          ,3,Seward
-93.24250583,44.96338128,20828712,19-294134,2019/09/27 15:32:32+00,Assault in Progress ,No,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,32,Other                                                                          ,3,Seward
-93.28187353,44.91417888,20828817,19-292970,2019/09/26 15:28:41+00,Person with a Weapon ,No,FORCE   ,No,1,INVOLVED                                               ,1,Bodily Force,Takedown,Black,Male,15,Other                                                                          ,5,Tangletown
-93.28187353,44.91417888,20830062,19-292970,2019/09/26 15:28:41+00,Person with a Weapon ,No,FORCE   ,No,1,INVOLVED                                               ,1,Bodily Force,Body Weight Pin,Black,Male,15,Other                                                                          ,5,Tangletown
-93.27763636,44.97533503,20822570,19-292254,2019/09/25 21:55:15+00,Suspicious Person ,No,NARC    ,No,1,ARRESTEE                                               ,1,Taser,Arcing,Black,Male,48,Fled on Foot                                                                   ,1,Downtown West
-93.27763636,44.97533503,20825686,19-292254,2019/09/25 21:55:15+00,Suspicious Person ,No,NARC    ,No,1,ARRESTEE                                               ,1,Bodily Force,Neck Restraint: subject did not lose conciousness,Black,Male,48,Fled on Foot                                                                   ,1,Downtown West
-93.27763636,44.97533503,20827898,19-292254,2019/09/25 21:55:15+00,Suspicious Person ,No,NARC    ,No,2,ARRESTEE                                               ,1,Bodily Force,Push Away,Black,Male,48,Fled on Foot                                                                   ,1,Downtown West
-93.27763636,44.97533503,20833690,19-292254,2019/09/25 21:55:15+00,Suspicious Person ,No,NARC    ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,48,Fled on Foot                                                                   ,1,Downtown West
-93.27763636,44.97533503,20833849,19-292254,2019/09/25 21:55:15+00,Suspicious Person ,No,NARC    ,No,2,ARRESTEE                                               ,1,Bodily Force,Neck Restraint: subject did not lose conciousness,Black,Male,48,Fled on Foot                                                                   ,1,Downtown West
-93.27763636,44.97533503,20835260,19-292254,2019/09/25 21:55:15+00,Suspicious Person ,No,NARC    ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,48,Fled on Foot                                                                   ,1,Downtown West
-93.24606394,45.02575361,20822231,19-291412,2019/09/25 09:37:04+00,High Risk Warrant Entry ,No,SWAT    ,No,1,SUSPECT                                                ,1,Bodily Force,Slap,Black,Male,31,Verbal Non-Compliance                                                          ,2,Audubon Park
-93.30136633,44.98604341,20833743,19-291134,2019/09/24 22:59:09+00,ShotSpotter Activation ,No,WEAP    ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,26,Other                                                                          ,4,Near - North
-93.30136633,44.98604341,20833966,19-291134,2019/09/24 22:59:09+00,ShotSpotter Activation ,No,WEAP    ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,26,Other                                                                          ,4,Near - North
-93.26646784,44.95014459,20834071,19-290794,2019/09/24 18:24:00+00,Auto Theft ,No,AUTOTH  ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,33,Verbal Non-Compliance                                                          ,3,Phillips West
-93.29827352,44.94960945,20825213,19-290688,2019/09/24 17:09:59+00,Check Hazard ,Yes,TLE     ,No,1,Citee                                                  ,1,Chemical Irritant,Personal Mace,White,Female,36,Other                                                                          ,5,Lowry Hill East
-93.28647953,45.01399588,20828711,19-290071,2019/09/24 06:08:02+00,Threats ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Taser,Firing Darts,White,Male,42,Verbal Non-Compliance                                                          ,4,McKinley
-93.30949217,44.99968295,20822336,19-288937,2019/09/23 04:43:03+00,Attempted Suicide ,Yes,CIC     ,No,3,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Black,Male,46,Tensed                                                                         ,4,Willard - Hay
-93.30949217,44.99968295,20822403,19-288937,2019/09/23 04:43:03+00,Attempted Suicide ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,Black,Male,46,Tensed                                                                         ,4,Willard - Hay
-93.30949217,44.99968295,20824053,19-288937,2019/09/23 04:43:03+00,Attempted Suicide ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Black,Male,46,Tensed                                                                         ,4,Willard - Hay
-93.30949217,44.99968295,20828816,19-288937,2019/09/23 04:43:03+00,Attempted Suicide ,Yes,CIC     ,No,4,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,Black,Male,46,Tensed                                                                         ,4,Willard - Hay
-93.30949217,44.99968295,20833485,19-288937,2019/09/23 04:43:03+00,Attempted Suicide ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,Black,Male,46,Tensed                                                                         ,4,Willard - Hay
-93.30949217,44.99968295,20833965,19-288937,2019/09/23 04:43:03+00,Attempted Suicide ,Yes,CIC     ,No,4,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Black,Male,46,Tensed                                                                         ,4,Willard - Hay
-93.30949217,44.99968295,20834016,19-288937,2019/09/23 04:43:03+00,Attempted Suicide ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,Black,Male,46,Tensed                                                                         ,4,Willard - Hay
-93.27310907,44.97918668,20833460,19-287954,2019/09/22 01:37:36+00,Fight ,No,ASLT4   ,No,1,SUSPECT                                                ,1,Chemical Irritant,Crowd Control Mace,Black,Female,32,Assaulted Officer                                                              ,1,Downtown West
-93.2793282,44.96932593,20821103,19-283731,2019/09/18 17:13:47+00,Disturbance ,Yes,OPBOTT  ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,39,Commission of a Crime                                                          ,1,Loring Park
-93.29507722,45.0276066,20822087,19-283375,2019/09/18 11:40:33+00,Motor Vehicle Chase ,No,ASLT2   ,No,1,ARRESTEE                                               ,1,Bodily Force,Punch,Black,Male,30,Assaulted Officer                                                              ,4,Webber - Camden
-93.25984484,44.95912115,20821113,19-282009,2019/09/17 12:07:04+00,Suspicious Person ,No,NARC    ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,33,Fled on Foot                                                                   ,3,Midtown Phillips
-93.25984484,44.95912115,20825253,19-282009,2019/09/17 12:07:04+00,Suspicious Person ,No,NARC    ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,33,Fled on Foot                                                                   ,3,Midtown Phillips
-93.25984484,44.95912115,20828710,19-282009,2019/09/17 12:07:04+00,Suspicious Person ,No,NARC    ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Black,Male,33,Fled on Foot                                                                   ,3,Midtown Phillips
-93.25984484,44.95912115,20833459,19-282009,2019/09/17 12:07:04+00,Suspicious Person ,No,NARC    ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,33,Fled on Foot                                                                   ,3,Midtown Phillips
-93.28492943,45.00653486,20820729,19-281849,2019/09/17 09:14:58+00,Fight ,Yes,FORCE   ,No,1,SUSPECT                                                ,1,Bodily Force,Joint Lock,Unknown,Male,19,Tensed                                                                         ,4,Hawthorne
-93.28492943,45.00653486,20833484,19-281849,2019/09/17 09:14:58+00,Fight ,Yes,FORCE   ,No,1,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,Unknown,Male,19,Tensed                                                                         ,4,Hawthorne
-93.25242625,44.99421887,20821208,19-280514,2019/09/16 02:11:49+00,Fight ,Yes,ASLT4   ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Native American,Female,22,Assaulted Officer                                                              ,2,St. Anthony East
-93.25242625,44.99421887,20822167,19-280514,2019/09/16 02:11:49+00,Fight ,Yes,ASLT4   ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Native American,Female,22,Assaulted Officer                                                              ,2,St. Anthony East
-93.25242625,44.99421887,20835365,19-280514,2019/09/16 02:11:49+00,Fight ,Yes,ASLT4   ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Push Away,Native American,Female,22,Assaulted Officer                                                              ,2,St. Anthony East
-93.23158087,44.94705285,20825107,19-280353,2019/09/15 22:18:13+00,Disturbance ,Yes,CIC     ,No,1,SUBJECT                                                ,1,Bodily Force,Takedown,White,Male,51,Other                                                                          ,3,Longfellow
-93.24232216,44.94794955,20821824,19-280098,2019/09/15 18:07:04+00,Assault in Progress ,Yes,OBSTRU  ,No,1,Citee                                                  ,1,Bodily Force,Takedown,Black,Female,26,Commission of a Crime                                                          ,3,Corcoran
-93.24232216,44.94794955,20833378,19-280098,2019/09/15 18:07:04+00,Assault in Progress ,Yes,OBSTRU  ,No,1,Citee                                                  ,1,Bodily Force,Knee,Black,Female,26,Commission of a Crime                                                          ,3,Corcoran
-93.29411491,44.99828085,20822230,19-279838,2019/09/15 12:36:28+00,Emotionally Disturb Person ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,Black,Male,34,Tensed                                                                         ,4,Near - North
-93.27106522,44.9783385,20824158,19-279523,2019/09/15 01:51:06+00,Disturbance ,No,NARC    ,No,1,ARRESTEE                                               ,1,Chemical Irritant,Personal Mace,White,Male,45,Verbal Non-Compliance                                                          ,1,Downtown West
-93.29242051,45.0095342,20821242,19-278425,2019/09/14 03:48:07+00,Chase on Foot ,No,R&C     ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,36,Other                                                                          ,4,Hawthorne
-93.29242051,45.0095342,20821929,19-278425,2019/09/14 03:48:07+00,Chase on Foot ,No,R&C     ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,36,Tensed                                                                         ,4,Hawthorne
-93.29242051,45.0095342,20825147,19-278425,2019/09/14 03:48:07+00,Chase on Foot ,No,R&C     ,No,1,ARRESTEE                                               ,1,Taser,Firing Darts,White,Male,36,Other                                                                          ,4,Hawthorne
-93.29242051,45.0095342,20825212,19-278425,2019/09/14 03:48:07+00,Chase on Foot ,No,R&C     ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,36,Tensed                                                                         ,4,Hawthorne
-93.29242051,45.0095342,20825685,19-278425,2019/09/14 03:48:07+00,Chase on Foot ,No,R&C     ,No,1,ARRESTEE                                               ,1,Bodily Force,Neck Restraint: subject did not lose conciousness,White,Male,36,Other                                                                          ,4,Hawthorne
-93.29242051,45.0095342,20833483,19-278425,2019/09/14 03:48:07+00,Chase on Foot ,No,R&C     ,No,1,ARRESTEE                                               ,1,Bodily Force,Joint Lock,White,Male,36,Other                                                                          ,4,Hawthorne
-93.29242051,45.0095342,20833688,19-278425,2019/09/14 03:48:07+00,Chase on Foot ,No,R&C     ,No,1,ARRESTEE                                               ,1,Bodily Force,Punch,White,Male,36,Other                                                                          ,4,Hawthorne
-93.27428374,44.97998625,20825835,19-278306,2019/09/14 01:30:19+00,Suspicious Person ,No,OBSTRU  ,No,1,Citee                                                  ,1,Bodily Force,Takedown,Black,Male,30,Tensed                                                                         ,1,Downtown West
-93.27196341,44.98165497,20820582,19-277097,2019/09/13 01:33:16+00,Disturbance ,No,DISCON  ,No,2,ARRESTEE                                               ,1,Chemical Irritant,Personal Mace,Black,Male,20,Tensed                                                                         ,1,Downtown West
-93.27196341,44.98165497,20825106,19-277097,2019/09/13 01:33:16+00,Disturbance ,No,DISCON  ,No,1,ARRESTEE                                               ,1,Chemical Irritant,Personal Mace,Black,Male,20,Commission of a Crime                                                          ,1,Downtown West
-93.27196341,44.98165497,20828003,19-277097,2019/09/13 01:33:16+00,Disturbance ,No,DISCON  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,20,Commission of a Crime                                                          ,1,Downtown West
-93.28804579,44.96648327,20821823,19-277092,2019/09/13 01:28:00+00,Check the Welfare ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,White,Male,32,Other                                                                          ,5,Lowry Hill East
-93.28804579,44.96648327,20824052,19-277092,2019/09/13 01:28:00+00,Check the Welfare ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,32,Other                                                                          ,5,Lowry Hill East
-93.28804579,44.96648327,20825211,19-277092,2019/09/13 01:28:00+00,Check the Welfare ,Yes,CIC     ,No,2,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,White,Male,32,Other                                                                          ,5,Lowry Hill East
-93.28804579,44.96648327,20831460,19-277092,2019/09/13 01:28:00+00,Check the Welfare ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Joint Lock,White,Male,32,Other                                                                          ,5,Lowry Hill East
-93.28804579,44.96648327,20834215,19-277092,2019/09/13 01:28:00+00,Check the Welfare ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,32,Other                                                                          ,5,Lowry Hill East
-93.27018762,44.93866421,20829956,19-277042,2019/09/13 00:09:22+00,Domestic Abuse-In Progress ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,Black,Female,22,Commission of a Crime                                                          ,3,Central
-93.30521935,44.94922761,20821102,19-275972,2019/09/12 03:30:02+00,Poss Personal Injury Acc ,Yes,PI      ,No,1,INVOLVED                                               ,1,Bodily Force,Takedown,White,Female,25,Fled on Foot                                                                   ,5,East Isles
-93.30521935,44.94922761,20822272,19-275972,2019/09/12 03:30:02+00,Poss Personal Injury Acc ,Yes,PI      ,No,2,INVOLVED                                               ,2,Bodily Force,Body Weight Pin,White,Female,25,Tensed                                                                         ,5,East Isles
-93.29827927,44.94881103,20822675,19-275932,2019/09/12 02:21:27+00,Fight ,No,FORCE   ,No,4,INVOLVED                                               ,1,Chemical Irritant,Personal Mace,White,Female,28,Commission of a Crime                                                          ,5,Lowry Hill East
-93.29827927,44.94881103,20828557,19-275932,2019/09/12 02:21:27+00,Fight ,No,FORCE   ,No,1,VICT/SUSPECT                                           ,2,Chemical Irritant,Personal Mace,White,Female,28,Commission of a Crime                                                          ,5,Lowry Hill East
-93.28556032,44.94748352,20822229,19-275606,2019/09/11 20:09:32+00,Assault in Progress ,Yes,OBSTRU  ,No,1,Citee                                                  ,1,Taser,Red Dot,Unknown,Male,38,Tensed                                                                         ,5,Lyndale
-93.28556032,44.94748352,20825729,19-275606,2019/09/11 20:09:32+00,Assault in Progress ,Yes,OBSTRU  ,No,1,Citee                                                  ,1,Bodily Force,Body Weight Pin,Unknown,Male,38,Tensed                                                                         ,5,Lyndale
-93.28556032,44.94748352,20830117,19-275606,2019/09/11 20:09:32+00,Assault in Progress ,Yes,OBSTRU  ,No,1,Citee                                                  ,1,Bodily Force,Kicks,Unknown,Male,38,Tensed                                                                         ,5,Lyndale
-93.27249909,44.97962594,20821928,19-275081,2019/09/11 11:16:46+00,Suspicious Person ,No,ASLT4   ,No,1,ARRESTEE                                               ,2,Bodily Force,Body Weight Pin,Black,Male,22,Assaulted Officer                                                              ,1,Downtown West
-93.27249909,44.97962594,20834015,19-275081,2019/09/11 11:16:46+00,Suspicious Person ,No,ASLT4   ,No,1,ARRESTEE                                               ,2,Bodily Force,Takedown,Black,Male,22,Assaulted Officer                                                              ,1,Downtown West
-93.30570046,44.99577705,20828451,19-275041,2019/09/11 10:08:18+00,Unknown Trouble ,Yes,DASLT5  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Black,Male,41,Tensed                                                                         ,4,Willard - Hay
-93.25549026,45.01110774,20829955,19-274674,2019/09/10 22:35:23+00,Attempted Suicide ,Yes,SUICDE  ,No,1,ARRESTEE                                               ,1,Police K9 Bite,On Lead,White,Male,39,Fled on Foot                                                                   ,2,Holland
-93.30081561,44.94925986,20820476,19-274654,2019/09/10 22:17:46+00,Music-Loud ,Yes,DISCON  ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,41,Tensed                                                                         ,5,East Isles
-93.30081561,44.94925986,20821822,19-274654,2019/09/10 22:17:46+00,Music-Loud ,Yes,DISCON  ,No,1,ARRESTEE                                               ,1,Bodily Force,Knee,White,Male,41,Tensed                                                                         ,5,East Isles
-93.30081561,44.94925986,20825579,19-274654,2019/09/10 22:17:46+00,Music-Loud ,Yes,DISCON  ,No,2,ARRESTEE                                               ,1,Bodily Force,Joint Lock,White,Male,41,Tensed                                                                         ,5,East Isles
-93.30081561,44.94925986,20830011,19-274654,2019/09/10 22:17:46+00,Music-Loud ,Yes,DISCON  ,No,1,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,White,Male,41,Tensed                                                                         ,5,East Isles
-93.30081561,44.94925986,20833584,19-274654,2019/09/10 22:17:46+00,Music-Loud ,Yes,DISCON  ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,41,Tensed                                                                         ,5,East Isles
-93.28543072,44.98911028,20830116,19-274577,2019/09/10 20:40:33+00,Indecent Exposure ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Body Weight Pin,White,Male,37,Other                                                                          ,1,North Loop
-93.28543072,44.98911028,20834320,19-274577,2019/09/10 20:40:33+00,Indecent Exposure ,Yes,CIC     ,No,1,PERSON IN CRISIS                                       ,1,Bodily Force,Takedown,White,Male,37,Other                                                                          ,1,North Loop
-93.2753473,44.97758226,20821101,19-274264,2019/09/10 16:30:39+00,Forgery in Progress ,No,BADCHK  ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Takedown,White,Male,25,Tensed                                                                         ,1,Downtown West
-93.2753473,44.97758226,20828857,19-274264,2019/09/10 16:30:39+00,Forgery in Progress ,No,BADCHK  ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Knee,White,Male,25,Tensed                                                                         ,1,Downtown West
-93.2753473,44.97758226,20833417,19-274264,2019/09/10 16:30:39+00,Forgery in Progress ,No,BADCHK  ,Yes,1,ARRESTEE                                               ,1,Bodily Force,Neck Restraint: subject did not lose conciousness,White,Male,25,Tensed                                                                         ,1,Downtown West
-93.24523782,44.96267109,20823801,19-273855,2019/09/10 10:35:10+00,Miscellaneous ,No,ASLT4   ,No,1,SUSPECT                                                ,1,Bodily Force,Joint Lock,Asian,Male,32,Assaulted Officer                                                              ,3,Seward
-93.24523782,44.96267109,20825834,19-273855,2019/09/10 10:35:10+00,Miscellaneous ,No,ASLT4   ,No,1,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,Asian,Male,32,Assaulted Officer                                                              ,3,Seward
-93.24523782,44.96267109,20833311,19-273855,2019/09/10 10:35:10+00,Miscellaneous ,No,ASLT4   ,No,2,SUSPECT                                                ,1,Bodily Force,Takedown,Asian,Male,32,Assaulted Officer                                                              ,3,Seward
-93.24523782,44.96267109,20833377,19-273855,2019/09/10 10:35:10+00,Miscellaneous ,No,ASLT4   ,No,2,SUSPECT                                                ,1,Bodily Force,Body Weight Pin,Asian,Male,32,Assaulted Officer                                                              ,3,Seward
-93.24523782,44.96267109,20833482,19-273855,2019/09/10 10:35:10+00,Miscellaneous ,No,ASLT4   ,No,1,SUSPECT                                                ,1,Bodily Force,Takedown,Asian,Male,32,Assaulted Officer                                                              ,3,Seward
-93.24099042,45.00111564,20821135,19-273703,2019/09/10 06:48:43+00,Theft ,Yes,FLEEFT  ,No,2,Citee                                                  ,1,Less Lethal,Bean Bag Round,White,Male,44,Fled on Foot                                                                   ,2,Northeast Park
-93.24099042,45.00111564,20821136,19-273703,2019/09/10 06:48:43+00,Theft ,Yes,FLEEFT  ,No,5,Citee                                                  ,1,Less Lethal,Bean Bag Round,White,Male,44,Other                                                                          ,2,Northeast Park
-93.24099042,45.00111564,20821218,19-273703,2019/09/10 06:48:43+00,Theft ,Yes,FLEEFT  ,No,1,Citee                                                  ,1,Police K9 Bite,Off Lead,White,Male,44,Fled on Foot                                                                   ,2,Northeast Park
-93.24099042,45.00111564,20821241,19-273703,2019/09/10 06:48:43+00,Theft ,Yes,FLEEFT  ,No,4,Citee                                                  ,1,Taser,Firing Darts,White,Male,44,Fled on Foot                                                                   ,2,Northeast Park
-93.24099042,45.00111564,20825252,19-273703,2019/09/10 06:48:43+00,Theft ,Yes,FLEEFT  ,No,4,Citee                                                  ,1,Bodily Force,Body Weight Pin,White,Male,44,Fled on Foot                                                                   ,2,Northeast Park
-93.24099042,45.00111564,20825578,19-273703,2019/09/10 06:48:43+00,Theft ,Yes,FLEEFT  ,No,2,Citee                                                  ,1,Chemical Irritant,Crowd Control Mace,White,Male,44,Fled on Foot                                                                   ,2,Northeast Park
-93.24099042,45.00111564,20825684,19-273703,2019/09/10 06:48:43+00,Theft ,Yes,FLEEFT  ,No,3,Citee                                                  ,1,Taser,Firing Darts,White,Male,44,Other                                                                          ,2,Northeast Park
-93.24099042,45.00111564,20828631,19-273703,2019/09/10 06:48:43+00,Theft ,Yes,FLEEFT  ,No,1,Citee                                                  ,1,Bodily Force,Punch,White,Male,44,Fled on Foot                                                                   ,2,Northeast Park
-93.24099042,45.00111564,20830010,19-273703,2019/09/10 06:48:43+00,Theft ,Yes,FLEEFT  ,No,3,Citee                                                  ,1,Bodily Force,Body Weight Pin,White,Male,44,Other                                                                          ,2,Northeast Park
-93.23995637,44.96991666,20821051,19-271778,2019/09/08 07:48:46+00,Unknown Trouble ,Yes,POVIOL  ,No,2,ARRESTEE                                               ,2,Maximal Restraint Technique,Side Recovery Position,Unknown,Male,24,Commission of a Crime                                                          ,1,Cedar Riverside
-93.23995637,44.96991666,20825146,19-271778,2019/09/08 07:48:46+00,Unknown Trouble ,Yes,POVIOL  ,No,1,ARRESTEE                                               ,2,Bodily Force,Body Weight Pin,Unknown,Male,24,Other                                                                          ,1,Cedar Riverside
-93.23995637,44.96991666,20833416,19-271778,2019/09/08 07:48:46+00,Unknown Trouble ,Yes,POVIOL  ,No,2,ARRESTEE                                               ,2,Bodily Force,Body Weight Pin,Unknown,Male,24,Commission of a Crime                                                          ,1,Cedar Riverside
-93.23995637,44.96991666,20833689,19-271778,2019/09/08 07:48:46+00,Unknown Trouble ,Yes,POVIOL  ,No,1,ARRESTEE                                               ,2,Maximal Restraint Technique,Side Recovery Position,Unknown,Male,24,Other                                                                          ,1,Cedar Riverside
-93.27188308,44.9800647,20825251,19-271677,2019/09/08 03:04:29+00,Suspicious Person ,No,RCPROP  ,No,1,SUBJECT                                                ,2,Bodily Force,Takedown,Black,Male,64,Tensed                                                                         ,1,Downtown West
-93.25227599,44.9877132,20821206,19-271625,2019/09/08 02:20:27+00,Fight ,Yes,ASLT4   ,No,1,ARRESTEE                                               ,1,Bodily Force,Takedown,Unknown,Female,29,Assaulted Officer                                                              ,2,Marcy Holmes
-93.25227599,44.9877132,20824157,19-271625,2019/09/08 02:20:27+00,Fight ,Yes,ASLT4   ,No,2,ARRESTEE                                               ,1,Bodily Force,Body Weight Pin,Unknown,Female,29,Assaulted Officer                                                              ,2,Marcy Holmes
-93.25227599,44.9877132,20827749,19-271625,2019/09/08 02:20:27+00,Fight ,Yes,ASLT4   ,No,2,ARRESTEE                                               ,1,Bodily Force,Takedown,Unknown,Female,29,Assaulted Officer                                                              ,2,Marcy Holmes
